=~=~=~=~=~=~=~=~=~=~=~= PuTTY log 2024.08.13 20:21:22 =~=~=~=~=~=~=~=~=~=~=~=,,,,,,
,,,,,,
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8214,0,,0.003051944,,21.04242202,5.86131169
8214,0,,0.003051944,,21.04242202,5.86131169
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8210,0,,0.002509376,,17.301547,5.31483054
8210,0,,0.002509376,,17.301547,5.31483054
8210,0,,0.002509376,,17.301547,5.31483054
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8214,0,,0.003051944,,21.04242202,5.86131169
8214,0,,0.003051944,,21.04242202,5.86131169
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8214,0,,0.003051944,,21.04242202,5.86131169
8214,0,,0.003051944,,21.04242202,5.86131169
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8214,0,,0.003051944,,21.04242202,5.86131169
8214,0,,0.003051944,,21.04242202,5.86131169
8214,0,,0.003051944,,21.04242202,5.86131169
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8214,0,,0.003051944,,21.04242202,5.86131169
8214,0,,0.003051944,,21.04242202,5.86131169
8214,0,,0.003051944,,21.04242202,5.86131169
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8226,0,,0.004679648,,32.2650471,7.257935514
8226,0,,0.004679648,,32.2650471,7.257935514
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8220,0,,0.003865796,,26.65373456,6.596688664
8217,0,,0.00345887,,23.84807829,6.239842789
8217,0,,0.00345887,,23.84807829,6.239842789
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8223,0,,0.004272722,,29.45939083,6.935197519
8231,0.01,,0.005357857,,36.94114088,7.76608439
8231,0.01,,0.005357857,,36.94114088,7.76608439
